DNS/Client/DNSTLSClient.cs	682	equality-to-inequality	KILLED-ELSEWHERE	SecureTransports: 11 of 164 failed	0
DNS/Client/DNSUDPClient.cs	474	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/IDNSClient.cs	196	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/Cache/DNSCache.cs	729	le-to-less	SURVIVED-EVERYWHERE		0
DNS/Client/DNSClient.cs	496	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSHTTPSClient.cs	852	greater-to-ge	SURVIVED-EVERYWHERE		0
DNS/Client/DNSTLSClient.cs	685	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSUDPClient.cs	475	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/IDNSClient.cs	205	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/Cache/DNSCache.cs	745	le-to-less	SURVIVED-EVERYWHERE		0
DNS/Client/DNSClient.cs	511	logical-or-to-and	SURVIVED-EVERYWHERE		0
DNS/Client/DNSHTTPSClient.cs	873	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSTLSClient.cs	702	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSUDPClient.cs	476	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/IDNSClient.cs	209	true-to-false	SURVIVED-EVERYWHERE		0
DNS/Client/Cache/DNSCache.cs	777	logical-and-to-or	SURVIVED-EVERYWHERE		0
DNS/Client/DNSClient.cs	519	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSHTTPSClient.cs	878	logical-or-to-and	SURVIVED-EVERYWHERE		0
DNS/Client/DNSTLSClient.cs	709	less-to-less-or-equal	SURVIVED-EVERYWHERE		0
DNS/Client/DNSUDPClient.cs	481	true-to-false	SURVIVED-EVERYWHERE		0
DNS/Client/IDNSClient.cs	209	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/Cache/DNSCache.cs	777	less-to-less-or-equal	SURVIVED-EVERYWHERE		0
DNS/Client/DNSClient.cs	520	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSHTTPSClient.cs	879	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSTLSClient.cs	746	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/DNSUDPClient.cs	482	false-to-true	SURVIVED-EVERYWHERE		0
DNS/Client/IDNSClient.cs	216	true-to-false	SURVIVED-EVERYWHERE		0
DNS/Client/Cache/DNSCache.cs	778	le-to-less	SURVIVED-EVERYWHERE		0
DNS/Client/DNSClient.cs	521	true-to-false	SURVIVED-EVERYWHERE		0
DNS/Client/DNSHTTPSClient.cs	898	equality-to-inequality	KILLED-ELSEWHERE	SecureTransports: 9 of 164 failed	0
