DNS/ResourceRecords/LOC.cs	303	less-to-less-or-equal	KILLED	17 of 226 failed
DNS/ResourceRecords/LOC.cs	323	equality-to-inequality	KILLED	10 of 226 failed
DNS/ResourceRecords/LOC.cs	331	ge-to-greater	SURVIVED	0 of 226 failed - if (Centimetres >= MaxExpressibleCentimetres)
DNS/ResourceRecords/LOC.cs	337	greater-to-ge	SURVIVED	0 of 226 failed - while (value > 9)
DNS/ResourceRecords/LOC.cs	451	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (parts.Length < 4) return null;
DNS/ResourceRecords/LOC.cs	461	logical-and-to-or	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/LOC.cs	461	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length && Int32.TryParse(parts[idx], out var latDeg))
DNS/ResourceRecords/LOC.cs	465	logical-and-to-or	KILLED	1 of 226 failed
DNS/ResourceRecords/LOC.cs	465	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length && Int32.TryParse(parts[idx], out latMin)) idx++;
DNS/ResourceRecords/LOC.cs	466	logical-and-to-or	KILLED	1 of 226 failed
DNS/ResourceRecords/LOC.cs	466	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length && Double.TryParse(parts[idx], System.Globalization.NumberStyles.Float, System.Globaliz
DNS/ResourceRecords/LOC.cs	468	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length)
DNS/ResourceRecords/LOC.cs	470	logical-or-to-and	SURVIVED	0 of 226 failed - if (parts[idx] == "S" || parts[idx] == "s") latMs = -latMs;
DNS/ResourceRecords/LOC.cs	470	equality-to-inequality	KILLED	2 of 226 failed
DNS/ResourceRecords/LOC.cs	470	equality-to-inequality	KILLED	1 of 226 failed
DNS/ResourceRecords/LOC.cs	471	logical-or-to-and	KILLED	4 of 226 failed
DNS/ResourceRecords/LOC.cs	471	logical-or-to-and	SURVIVED	0 of 226 failed - if (parts[idx] == "N" || parts[idx] == "n" || parts[idx] == "S" || parts[idx] == "s") idx++;
DNS/ResourceRecords/LOC.cs	471	logical-or-to-and	SURVIVED	0 of 226 failed - if (parts[idx] == "N" || parts[idx] == "n" || parts[idx] == "S" || parts[idx] == "s") idx++;
DNS/ResourceRecords/LOC.cs	471	equality-to-inequality	KILLED	4 of 226 failed
DNS/ResourceRecords/LOC.cs	471	equality-to-inequality	SURVIVED	0 of 226 failed - if (parts[idx] == "N" || parts[idx] == "n" || parts[idx] == "S" || parts[idx] == "s") idx++;
DNS/ResourceRecords/LOC.cs	471	equality-to-inequality	SURVIVED	0 of 226 failed - if (parts[idx] == "N" || parts[idx] == "n" || parts[idx] == "S" || parts[idx] == "s") idx++;
DNS/ResourceRecords/LOC.cs	471	equality-to-inequality	SURVIVED	0 of 226 failed - if (parts[idx] == "N" || parts[idx] == "n" || parts[idx] == "S" || parts[idx] == "s") idx++;
DNS/ResourceRecords/LOC.cs	477	logical-and-to-or	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/LOC.cs	477	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length && Int32.TryParse(parts[idx], out var lonDeg))
DNS/ResourceRecords/LOC.cs	481	logical-and-to-or	KILLED	1 of 226 failed
DNS/ResourceRecords/LOC.cs	481	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length && Int32.TryParse(parts[idx], out lonMin)) idx++;
DNS/ResourceRecords/LOC.cs	482	logical-and-to-or	KILLED	1 of 226 failed
DNS/ResourceRecords/LOC.cs	482	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length && Double.TryParse(parts[idx], System.Globalization.NumberStyles.Float, System.Globaliz
DNS/ResourceRecords/LOC.cs	484	less-to-less-or-equal	SURVIVED	0 of 226 failed - if (idx < parts.Length)
DNS/ResourceRecords/LOC.cs	486	logical-or-to-and	KILLED	1 of 226 failed
DNS/ResourceRecords/LOC.cs	486	equality-to-inequality	KILLED	2 of 226 failed
DNS/ResourceRecords/LOC.cs	486	equality-to-inequality	SURVIVED	0 of 226 failed - if (parts[idx] == "W" || parts[idx] == "w") lonMs = -lonMs;
DNS/ResourceRecords/LOC.cs	487	logical-or-to-and	SURVIVED	0 of 226 failed - if (parts[idx] == "E" || parts[idx] == "e" || parts[idx] == "W" || parts[idx] == "w") idx++;
DNS/ResourceRecords/LOC.cs	487	logical-or-to-and	KILLED	4 of 226 failed
DNS/ResourceRecords/LOC.cs	487	logical-or-to-and	KILLED	4 of 226 failed
